Worker_ID;Birth_Year;Gender;Start_Date_Employment;Job_Type;Year;Days_Sickness_Per_Year;Days_Holiday_Per_Year;Frequency_Sick(Days);Frequency_Holiday(Days);Job_Contract;Shift_Work
W0632;1995;Female;2011-05-19;Verwaltung;2022;17;29;0;1;Part-time;No
W0632;1995;Female;2011-05-19;Verwaltung;2023;27;26;3;2;Part-time;No
W0632;1995;Female;2011-05-19;Verwaltung;2024;25;38;4;1;Part-time;No
W0632;1995;Female;2011-05-19;Verwaltung;2025;3;36;2;1;Part-time;No
W0633;1996;Female;2019-10-05;IT;2019;17;28;4;3;Full-time;No
W0633;1996;Female;2019-10-05;IT;2020;12;27;4;2;Full-time;No
W0633;1996;Female;2019-10-05;IT;2021;19;21;4;1;Full-time;No
W0633;1996;Female;2019-10-05;IT;2022;14;25;3;2;Full-time;No
W0633;1996;Female;2019-10-05;IT;2023;17;26;4;2;Full-time;No
W0633;1996;Female;2019-10-05;IT;2024;28;29;3;1;Full-time;No
W0633;1996;Female;2019-10-05;IT;2025;19;24;3;2;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2014;9;25;1;2;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2015;0;32;3;2;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2016;15;27;4;3;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2017;19;24;2;1;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2018;9;31;3;3;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2019;9;27;4;1;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2020;25;27;5;2;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2021;19;23;4;3;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2022;0;20;5;1;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2023;15;24;5;3;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2024;19;28;1;3;Full-time;No
W0634;1981;Male;2014-03-09;Produktion;2025;0;24;2;2;Full-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2011;5;25;5;2;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2012;0;29;5;3;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2013;18;29;0;2;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2014;13;36;2;1;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2015;5;19;1;3;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2016;18;29;5;1;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2017;9;26;2;3;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2018;29;30;2;2;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2019;8;26;2;3;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2020;4;23;2;1;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2021;17;35;4;1;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2022;17;28;2;1;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2023;15;25;2;3;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2024;0;25;5;2;Part-time;No
W0635;1962;Female;2011-08-17;Vertrieb;2025;10;25;1;1;Part-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2009;20;32;1;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2010;9;26;4;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2011;16;33;0;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2012;8;38;0;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2013;17;26;3;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2014;22;24;1;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2015;17;27;3;2;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2016;9;31;1;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2017;20;34;5;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2018;13;32;4;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2019;10;27;0;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2020;9;24;2;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2021;11;21;5;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2022;21;31;3;1;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2023;23;31;4;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2024;25;25;4;3;Full-time;No
W0636;1977;Female;2009-10-06;Vertrieb;2025;7;34;3;1;Full-time;No
W0637;1968;Female;2023-05-07;Logistik;2023;9;31;5;3;Full-time;No
W0637;1968;Female;2023-05-07;Logistik;2024;6;26;1;2;Full-time;No
W0637;1968;Female;2023-05-07;Logistik;2025;23;23;3;2;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2015;18;31;1;3;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2016;11;30;2;2;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2017;12;29;5;2;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2018;0;25;2;2;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2019;17;24;1;1;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2020;0;24;4;3;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2021;0;32;4;1;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2022;16;25;2;3;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2023;8;21;2;1;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2024;8;28;2;1;Full-time;No
W0638;1986;Male;2015-12-12;Vertrieb;2025;20;30;5;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2009;2;27;5;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2010;4;25;2;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2011;10;28;1;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2012;27;18;3;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2013;4;30;1;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2014;15;22;5;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2015;22;26;3;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2016;11;22;5;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2017;19;30;5;1;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2018;11;21;5;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2019;10;24;1;1;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2020;3;30;2;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2021;15;29;2;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2022;9;25;1;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2023;0;26;0;2;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2024;14;23;5;3;Full-time;No
W0639;1959;Female;2009-01-05;Vertrieb;2025;5;26;5;2;Full-time;No
W0640;1968;Female;2012-04-02;Produktion;2012;23;34;5;2;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2013;11;21;0;2;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2014;6;25;1;1;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2015;10;27;0;2;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2016;10;21;2;3;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2017;4;22;1;1;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2018;13;27;5;3;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2019;22;33;5;2;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2020;18;26;1;1;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2021;9;25;1;1;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2022;29;32;1;3;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2023;2;26;3;3;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2024;19;24;2;3;Part-time;No
W0640;1968;Female;2012-04-02;Produktion;2025;12;28;1;2;Part-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2018;2;34;2;2;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2019;14;29;4;2;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2020;17;30;5;3;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2021;16;26;0;1;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2022;27;39;5;2;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2023;16;30;5;3;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2024;11;25;0;3;Full-time;No
W0641;1999;Male;2018-08-06;Verwaltung;2025;28;24;2;1;Full-time;No
W0642;1995;Female;2018-03-22;Logistik;2018;1;30;2;1;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2019;2;30;4;2;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2020;17;31;0;1;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2021;5;21;0;3;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2022;1;27;1;3;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2023;23;28;1;1;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2024;15;22;0;2;Part-time;No
W0642;1995;Female;2018-03-22;Logistik;2025;14;24;1;3;Part-time;No
W0643;1989;Male;2021-12-08;Technik;2021;12;31;1;1;Full-time;No
W0643;1989;Male;2021-12-08;Technik;2022;8;33;2;1;Full-time;No
W0643;1989;Male;2021-12-08;Technik;2023;13;29;4;1;Full-time;No
W0643;1989;Male;2021-12-08;Technik;2024;2;28;2;2;Full-time;No
W0643;1989;Male;2021-12-08;Technik;2025;13;29;3;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2012;16;32;4;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2013;3;26;5;1;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2014;35;29;0;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2015;1;21;0;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2016;11;25;3;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2017;23;31;1;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2018;6;20;2;1;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2019;0;33;0;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2020;0;28;4;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2021;18;28;0;1;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2022;13;24;3;2;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2023;3;30;2;2;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2024;0;21;0;3;Full-time;No
W0644;1978;Male;2012-09-01;Logistik;2025;19;22;3;1;Full-time;No
W0645;1987;Male;2021-07-06;IT;2021;5;28;1;2;Part-time;No
W0645;1987;Male;2021-07-06;IT;2022;7;28;3;1;Part-time;No
W0645;1987;Male;2021-07-06;IT;2023;2;24;4;2;Part-time;No
W0645;1987;Male;2021-07-06;IT;2024;6;25;2;1;Part-time;No
W0645;1987;Male;2021-07-06;IT;2025;22;21;0;2;Part-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2019;9;29;3;1;Full-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2020;14;26;0;1;Full-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2021;7;33;2;2;Full-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2022;17;33;5;2;Full-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2023;2;32;5;2;Full-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2024;2;29;1;2;Full-time;No
W0646;1987;Female;2019-09-22;Verwaltung;2025;9;25;3;2;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2012;11;31;3;3;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2013;19;33;5;2;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2014;26;27;3;2;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2015;3;27;2;3;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2016;0;36;2;3;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2017;9;27;0;3;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2018;31;23;1;2;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2019;6;25;1;1;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2020;15;24;2;1;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2021;10;27;4;3;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2022;9;18;2;2;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2023;5;25;4;2;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2024;0;30;0;1;Full-time;No
W0647;1975;Female;2012-11-28;Technik;2025;14;29;5;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2007;18;27;5;1;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2008;18;28;3;1;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2009;12;28;0;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2010;17;24;5;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2011;0;28;3;1;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2012;17;24;0;1;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2013;5;26;3;3;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2014;0;31;0;1;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2015;10;19;0;1;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2016;16;29;3;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2017;0;28;5;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2018;22;19;4;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2019;15;26;2;3;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2020;2;28;3;3;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2021;17;21;4;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2022;17;26;5;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2023;20;30;2;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2024;0;27;5;2;Full-time;No
W0648;1961;Female;2007-02-04;Produktion;2025;12;36;1;2;Full-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2008;20;26;1;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2009;0;29;1;2;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2010;16;35;1;3;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2011;12;23;4;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2012;4;29;2;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2013;11;17;4;3;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2014;7;27;0;3;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2015;15;27;3;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2016;6;23;1;3;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2017;10;27;0;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2018;6;25;3;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2019;8;33;4;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2020;11;29;1;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2021;5;21;1;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2022;7;28;1;2;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2023;5;31;3;3;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2024;22;27;5;1;Part-time;No
W0649;1974;Female;2008-11-17;Verwaltung;2025;6;34;3;3;Part-time;No
W0650;1994;Male;2021-12-26;Verwaltung;2021;15;27;2;3;Full-time;No
W0650;1994;Male;2021-12-26;Verwaltung;2022;5;26;2;1;Full-time;No
W0650;1994;Male;2021-12-26;Verwaltung;2023;28;24;5;3;Full-time;No
W0650;1994;Male;2021-12-26;Verwaltung;2024;8;26;2;3;Full-time;No
W0650;1994;Male;2021-12-26;Verwaltung;2025;14;31;0;1;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2013;1;32;2;3;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2014;6;35;2;2;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2015;18;28;4;1;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2016;20;32;1;1;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2017;0;24;3;1;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2018;6;30;1;2;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2019;12;26;0;1;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2020;3;24;5;2;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2021;4;23;5;3;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2022;22;26;2;2;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2023;0;27;1;1;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2024;4;24;1;2;Full-time;No
W0651;1983;Male;2013-11-23;Verwaltung;2025;11;19;5;3;Full-time;No
W0652;1992;Female;2018-11-04;Pflege;2018;10;25;2;3;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2019;7;27;1;2;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2020;15;27;3;2;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2021;15;31;0;1;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2022;9;20;4;2;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2023;14;30;1;1;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2024;17;27;2;3;Full-time;Yes
W0652;1992;Female;2018-11-04;Pflege;2025;18;34;3;1;Full-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2014;12;29;0;2;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2015;8;35;2;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2016;15;29;5;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2017;18;26;4;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2018;13;35;4;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2019;8;26;4;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2020;10;30;5;2;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2021;9;29;2;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2022;4;32;1;3;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2023;13;27;3;1;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2024;13;27;0;2;Part-time;Yes
W0653;1959;Female;2014-10-10;Pflege;2025;26;32;0;2;Part-time;Yes
W0654;1983;Male;2023-06-03;Verwaltung;2023;0;28;4;1;Full-time;No
W0654;1983;Male;2023-06-03;Verwaltung;2024;6;35;4;2;Full-time;No
W0654;1983;Male;2023-06-03;Verwaltung;2025;28;26;5;3;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2008;5;21;2;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2009;6;31;1;3;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2010;15;35;4;2;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2011;29;29;0;2;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2012;10;28;5;2;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2013;3;24;4;2;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2014;12;25;5;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2015;11;37;2;2;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2016;20;29;0;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2017;5;31;4;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2018;19;29;4;2;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2019;0;29;1;3;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2020;9;26;0;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2021;1;33;4;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2022;4;24;2;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2023;4;23;2;3;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2024;0;32;5;1;Full-time;No
W0655;1977;Female;2008-08-27;Technik;2025;19;29;0;2;Full-time;No
W0656;1980;Female;2022-11-12;Produktion;2022;13;24;2;2;Full-time;No
W0656;1980;Female;2022-11-12;Produktion;2023;11;26;3;3;Full-time;No
W0656;1980;Female;2022-11-12;Produktion;2024;3;23;0;2;Full-time;No
W0656;1980;Female;2022-11-12;Produktion;2025;14;28;2;2;Full-time;No
W0657;1974;Male;2014-07-21;Pflege;2014;19;28;5;1;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2015;3;27;1;2;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2016;20;26;3;2;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2017;25;25;5;1;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2018;21;25;0;2;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2019;7;27;5;2;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2020;15;28;4;1;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2021;15;23;0;1;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2022;13;31;2;2;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2023;6;18;0;3;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2024;18;26;5;1;Part-time;Yes
W0657;1974;Male;2014-07-21;Pflege;2025;22;29;3;1;Part-time;Yes
W0658;1988;Female;2005-11-10;Technik;2005;20;29;0;2;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2006;5;25;5;3;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2007;0;24;1;2;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2008;19;29;2;2;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2009;15;38;2;3;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2010;18;23;0;2;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2011;15;21;1;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2012;10;28;1;2;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2013;10;21;3;3;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2014;16;37;2;3;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2015;3;26;4;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2016;23;24;2;3;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2017;19;26;0;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2018;28;37;1;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2019;21;25;0;2;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2020;11;30;4;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2021;12;28;5;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2022;16;22;2;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2023;13;32;3;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2024;17;21;1;1;Part-time;No
W0658;1988;Female;2005-11-10;Technik;2025;10;29;4;3;Part-time;No
W0659;1973;Male;2019-06-08;IT;2019;15;30;2;2;Full-time;No
W0659;1973;Male;2019-06-08;IT;2020;14;37;5;1;Full-time;No
W0659;1973;Male;2019-06-08;IT;2021;13;23;1;3;Full-time;No
W0659;1973;Male;2019-06-08;IT;2022;13;35;5;3;Full-time;No
W0659;1973;Male;2019-06-08;IT;2023;0;28;1;3;Full-time;No
W0659;1973;Male;2019-06-08;IT;2024;12;23;0;2;Full-time;No
W0659;1973;Male;2019-06-08;IT;2025;11;25;1;3;Full-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2007;23;23;3;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2008;9;28;4;3;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2009;11;29;3;1;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2010;14;22;2;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2011;0;35;3;1;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2012;11;19;1;3;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2013;3;31;2;3;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2014;14;27;1;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2015;11;28;5;3;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2016;23;25;4;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2017;13;28;5;1;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2018;19;30;2;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2019;8;34;2;3;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2020;19;35;5;1;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2021;19;32;2;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2022;4;26;4;3;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2023;17;27;4;2;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2024;4;25;2;1;Part-time;No
W0660;2000;Male;2007-07-04;Verwaltung;2025;8;31;5;1;Part-time;No
W0661;1983;Male;2008-07-10;Pflege;2008;13;26;4;1;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2009;15;32;1;2;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2010;12;26;3;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2011;0;28;1;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2012;3;29;5;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2013;23;29;1;1;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2014;3;25;3;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2015;3;32;1;1;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2016;17;28;2;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2017;19;21;4;2;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2018;21;26;0;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2019;19;37;2;3;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2020;9;21;3;2;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2021;6;22;4;2;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2022;6;24;0;1;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2023;12;26;5;2;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2024;16;38;3;2;Full-time;Yes
W0661;1983;Male;2008-07-10;Pflege;2025;17;31;3;3;Full-time;Yes
W0662;1981;Female;2017-05-16;Pflege;2017;11;31;4;1;Part-time;Yes
W0662;1981;Female;2017-05-16;Pflege;2018;3;26;1;3;Part-time;Yes
